num_features,criterion,max_depth,max_leaf_nodes,min_impurity_decrease,ccp_alpha,train_accuracy,test_accuracy,selected_features
28,entropy,,,0.05,0.05,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,5.0,,0.05,0.0,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,5.0,,0.05,0.01,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,5.0,,0.05,0.05,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,7.0,,0.05,0.0,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,7.0,,0.05,0.01,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,7.0,,0.05,0.05,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,10.0,,0.05,0.0,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,10.0,,0.05,0.01,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
28,entropy,10.0,,0.05,0.05,0.41964285714285715,0.4588235294117647,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'Forehead', 'UpperFaceLength2', 'BottomLipChin', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'EyeShape', 'EyeSize', 'UpperHeadLength', 'MidfaceLength', 'ForeheadHeight', 'CheekboneHeight', 'CheekboneProminence', 'FaceRoundness', 'fWHR2', 'EyeHeightAsym', 'EyeWidthAsym', 'PupilTopAsym', 'PupilLipAsym', 'MidbrowHairlineAsym', 'MidcheekChinAsym', 'NoseRatio']"
14,entropy,10.0,,0.0,0.0,0.8839285714285714,0.4470588235294118,"['FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ', 'UpperFaceLength2', 'FaceShape', 'Heartshapeness', 'NoseShape', 'LipFullness', 'ForeheadHeight', 'CheekboneHeight', 'FaceRoundness', 'EyeHeightAsym', 'NoseRatio']"
