num_features,criterion,max_depth,max_leaf_nodes,min_impurity_decrease,ccp_alpha,train_accuracy,test_accuracy,selected_features
3,entropy,5.0,,0.0,0.01,0.5987654320987654,0.4268292682926829,"['FaceWidthCheeks', 'fWHR2', 'PupilLipAsym']"
3,entropy,5.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,5.0,,0.01,0.0,0.5987654320987654,0.4268292682926829,"['FaceWidthCheeks', 'fWHR2', 'PupilLipAsym']"
3,entropy,5.0,,0.01,0.01,0.5987654320987654,0.4268292682926829,"['FaceWidthCheeks', 'fWHR2', 'PupilLipAsym']"
3,entropy,5.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,5.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,5.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,5.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,7.0,,0.0,0.0,0.6080246913580247,0.47560975609756095,"['LipThickness', 'LipFullness', 'PupilLipAsym']"
3,entropy,7.0,,0.0,0.01,0.6728395061728395,0.3780487804878049,"['LipThickness', 'FaceWidthCheeks', 'PupilLipAsym']"
3,entropy,7.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,7.0,,0.01,0.0,0.6728395061728395,0.3780487804878049,"['LipThickness', 'FaceWidthCheeks', 'PupilLipAsym']"
3,entropy,7.0,,0.01,0.01,0.6728395061728395,0.3780487804878049,"['LipThickness', 'FaceWidthCheeks', 'PupilLipAsym']"
3,entropy,7.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,7.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,7.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,7.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,10.0,,0.0,0.0,0.8487654320987654,0.32926829268292684,"['LipThickness', 'PupilTopAsym', 'PupilLipAsym']"
3,entropy,10.0,,0.0,0.01,0.7870370370370371,0.3048780487804878,"['LipThickness', 'PupilTopAsym', 'PupilLipAsym']"
3,entropy,10.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,10.0,,0.01,0.0,0.7191358024691358,0.4024390243902439,"['FaceWidthCheeks', 'UpperHeadLength', 'PupilLipAsym']"
3,entropy,10.0,,0.01,0.01,0.7191358024691358,0.4024390243902439,"['FaceWidthCheeks', 'UpperHeadLength', 'PupilLipAsym']"
3,entropy,10.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,10.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,10.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
3,entropy,10.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,gini,,,0.0,0.0,1.0,0.4268292682926829,"['FaceWidthBZ', 'UpperHeadLength', 'ForeheadHeight', 'CheekboneHeight']"
4,gini,,,0.0,0.01,0.6111111111111112,0.3780487804878049,"['FaceLength', 'EyeShape', 'UpperHeadLength', 'MidcheekChinAsym']"
4,gini,,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,5.0,,0.0,0.0,0.6635802469135802,0.43902439024390244,"['LipThickness', 'FaceRoundness', 'fWHR2', 'PupilLipAsym']"
4,gini,5.0,,0.0,0.01,0.5771604938271605,0.3780487804878049,"['FaceWidthCheeks', 'UpperHeadLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,5.0,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,5.0,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,5.0,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,5.0,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,5.0,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,5.0,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,5.0,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,7.0,,0.0,0.0,0.7561728395061729,0.36585365853658536,"['LipThickness', 'BottomLipChin', 'EyeSize', 'CheekboneProminence']"
4,gini,7.0,,0.0,0.01,0.6111111111111112,0.3780487804878049,"['FaceLength', 'EyeShape', 'UpperHeadLength', 'MidcheekChinAsym']"
4,gini,7.0,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,7.0,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,7.0,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,7.0,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,7.0,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,7.0,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,7.0,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
